thomasID,govtrackID,bioguideID,opensecretsID,lisID,votesmartID,fecIDs,icpsrID,wikipediaID,cspanID,washpostID,firstName,lastName,birthday,gender,religion,party,democratCount,republicanCount,otherCount,state,district,type,currentParty
,410726,T000144,,,,[],9272,Andrew J. Thayer,,,Andrew,Thayer,1818-11-27,M,,democrat,1,0,0,OR,1,House,Democrat
,410739,T000157,,,,[],9285,Benjamin Thomas (congressman),,,Benjamin,Thomas,1813-02-12,M,,other,0,0,1,MA,3,House,Unionist
,410922,T000352,,,,[],9455,Charles R. Train,,,Charles,Train,1817-10-18,M,,republican,0,2,0,MA,8,House,Republican
,410940,T000371,,,,[],9471,Carey A. Trimble,,,Carey,Trimble,1813-09-13,M,,republican,0,2,0,OH,10,House,Republican
,411053,U000030,,,,[],9575,Charles H. Upton,,,Charles,Upton,1812-08-23,M,,other,0,0,1,VA,7,House,Unionist
,411067,V000008,,,,[],9588,Clement Vallandigham,,,Clement,Vallandigham,1820-07-29,M,,democrat,3,0,0,OH,3,House,Democrat
,411145,V000090,,,,[],9664,John Paul Verree,,,John,Verree,1817-03-09,M,,republican,0,2,0,PA,3,House,Republican
,411149,V000094,,,,[],9667,Chauncey Vibbard,,,Chauncey,Vibbard,1811-11-11,M,,democrat,1,0,0,NY,18,House,Democrat
,411225,W000045,,,,[],9734,Amasa Walker,,,Amasa,Walker,1799-05-04,M,,republican,0,1,0,MA,9,House,Republican
,411252,W000073,,,,[],9759,William Wall (U.S. politician),,,William,Wall,1800-03-20,M,,republican,0,1,0,NY,5,House,Republican
,411290,W000112,,,,[],9794,Charles W. Walton,,,Charles,Walton,1819-12-09,M,,republican,0,1,0,ME,2,House,Republican
,411291,W000113,,,,[],9795,Eliakim Persons Walton,,,Eliakim,Walton,1812-02-17,M,,republican,0,3,0,VT,1,House,Republican
,411382,W000213,,,,[],,John Sebrie Watts,,,John,Watts,1816-01-19,M,,republican,0,1,0,NM,-1,House,Republican
,411513,W000351,,,,[],10005,Albert Smith White,,,Albert,White,1803-10-24,M,,other,0,1,2,IN,8,House,Republican
,411600,W000442,,,,[],10088,Charles A. Wickliffe,,,Charles,Wickliffe,1788-06-08,M,,other,0,0,6,KY,5,House,Unionist
,411722,W000566,,,,[],10208,David Wilmot,,,David,Wilmot,1814-01-20,M,,democrat,3,1,0,PA,,Senate,Republican
,411868,W000716,,,,[],10346,George Catlin Woodruff,,,George,Woodruff,1805-12-01,M,,democrat,1,0,0,CT,4,House,Democrat
,411891,W000741,,,,[],10370,Samuel T. Worcester,,,Samuel,Worcester,1804-08-30,M,,republican,0,1,0,OH,13,House,Republican
,400937,A000295,,,,[],247,Samuel G. Arnold,,,Samuel,Arnold,1821-04-12,M,,republican,0,1,0,RI,,Senate,Republican
,404063,F000106,,,,[],3133,Richard Stockton Field,,,Richard,Field,1803-12-31,M,,republican,0,1,0,NJ,,Senate,Republican
,405070,H000189,,,,[],4057,Benjamin F. Harding,,,Benjamin,Harding,1823-01-04,M,,democrat,1,0,0,OR,,Senate,Democrat
,405346,H000483,,,,[],4310,John B. Henderson,,,John,Henderson,1826-11-16,M,,republican,0,1,0,MO,,Senate,Republican
,405429,H000567,,,,[],4387,Thomas Holliday Hicks,,,Thomas,Hicks,1798-09-02,M,,other,0,0,1,MD,,Senate,Unconditional Unionist
,411764,W000609,,,,[],10248,Robert Wilson (Missouri),,,Robert,Wilson,,M,,other,0,0,1,MO,,Senate,Unionist
,411915,W000766,,,,[],10394,Joseph A. Wright,,,Joseph,Wright,1810-04-17,M,,other,1,0,1,IN,,Senate,Unionist
,400784,A000128,,,,[],111,James C. Allen,,,James,Allen,1822-01-29,M,,democrat,3,0,0,IL,-1,House,Democrat
,400807,A000152,,,,[],133,William J. Allen,,,William,Allen,1829-06-09,M,,democrat,2,0,0,IL,13,House,Democrat
,400856,A000201,,,,[],178,Lucien Anderson,,,Lucien,Anderson,1824-06-23,M,,other,0,0,1,KY,1,House,Unconditional Unionist
,400930,A000288,,,,[],240,Isaac N. Arnold,,,Isaac,Arnold,1815-11-30,M,,republican,0,2,0,IL,1,House,Republican
,401048,B000043,,,,[],346,Joseph Bailey (congressman),,,Joseph,Bailey,1810-03-18,M,,democrat,2,0,0,PA,15,House,Democrat
,401087,B000085,,,,[],380,Augustus C. Baldwin,,,Augustus,Baldwin,1817-12-24,M,,democrat,1,0,0,MI,5,House,Democrat
,401361,B000369,,,,[],,Hiram Pitt Bennet,,,Hiram,Bennet,1826-09-02,M,,other,0,0,2,CO,-1,House,Conservative Republican
,401501,B000525,,,,[],766,Jacob B. Blair,,,Jacob,Blair,1821-04-11,M,,other,0,0,2,WV,1,House,Unconditional Unionist
,401533,B000559,,,,[],796,George Bliss (Congressman),,,George,Bliss,1813-01-01,M,,democrat,2,0,0,OH,14,House,Democrat
,401640,B000678,,,,[],893,Lemuel J. Bowden,,,Lemuel,Bowden,1815-01-16,M,,other,0,0,1,VA,,Senate,Unionist
,401862,B000905,,,,[],1100,Benjamin Gratz Brown,,,Benjamin,Brown,1826-05-28,M,,republican,0,1,0,MO,,Senate,Republican
,401877,B000922,,,,[],1112,James S. Brown,,,James,Brown,1824-02-01,M,,democrat,1,0,0,WI,1,House,Democrat
,401901,B000948,,,,[],1137,William G. Brown Sr.,,,William,Brown,1800-09-25,M,,other,2,0,2,VA,-1,House,Unconditional Unionist
,402559,C000420,,,,[],1752,Ambrose W. Clark,,,Ambrose,Clark,1810-02-19,M,,republican,0,2,0,NY,20,House,Republican
,402617,C000479,,,,[],1807,Brutus J. Clay,,,Brutus,Clay,1808-07-01,M,,other,0,0,1,KY,7,House,Unionist
,402738,C000609,,,,[],,George Edward Cole,,,George,Cole,1826-12-23,M,,democrat,1,0,0,WA,-1,House,Democrat
,402820,C000695,,,,[],1997,John Conness,,,John,Conness,1821-09-22,M,,republican,0,1,0,CA,,Senate,Republican
,402904,C000784,,,,[],2073,Erastus Corning,,,Erastus,Corning,1794-12-14,M,,democrat,3,0,0,NY,14,House,Democrat
,402995,C000883,,,,[],2153,James A. Cravens,,,James,Cravens,1818-11-04,M,,democrat,2,0,0,IN,2,House,Democrat
,403150,D000006,,,,[],,Samuel Gordon Daily,,,Samuel,Daily,,M,,republican,0,3,0,NE,-1,House,Republican
,403240,D000104,,,,[],2385,Henry Winter Davis,,,Henry,Davis,1817-08-16,M,,other,0,0,4,MD,3,House,Unconditional Unionist
,403486,D000369,,,,[],2617,James Dixon,,,James,Dixon,1814-08-05,M,,other,0,2,2,CT,,Senate,Republican
,403540,D000428,,,,[],2668,James Rood Doolittle,,,James,Doolittle,1815-01-03,M,,republican,0,2,0,WI,,Senate,Republican
,403742,E000047,,,,[],2847,Joseph K. Edgerton,,,Joseph,Edgerton,1818-02-16,M,,democrat,1,0,0,IN,10,House,Democrat
,404201,F000248,,,,[],3256,Solomon Foot,,,Solomon,Foot,1802-11-19,M,,other,0,2,3,VT,,Senate,Republican
,404287,F000338,,,,[],3337,Augustus Frank,,,Augustus,Frank,1826-07-17,M,,republican,0,3,0,NY,29,House,Republican
,404417,G000042,,,,[],3454,John Ganson,,,John,Ganson,1818-01-01,M,,democrat,1,0,0,NY,30,House,Democrat
,404917,H000032,,,,[],3920,James Tracy Hale,,,James,Hale,1810-10-14,M,,republican,0,2,1,PA,18,House,Ind. Republican
,404962,H000079,,,,[],3961,William Augustus Hall,,,William,Hall,1815-10-15,M,,other,1,0,1,MO,8,House,Unionist
,405107,H000229,,,,[],4094,Henry W. Harrington,,,Henry,Harrington,1825-09-12,M,,democrat,1,0,0,IN,3,House,Democrat
,405112,H000234,,,,[],4098,Charles M. Harris,,,Charles,Harris,1821-04-10,M,,democrat,1,0,0,IL,4,House,Democrat
,405356,H000493,,,,[],4319,Thomas A. Hendricks,,,Thomas,Hendricks,1819-09-07,M,,democrat,3,0,0,IN,,Senate,Democrat
,405399,H000537,,,,[],4361,Anson Herrick,,,Anson,Herrick,1812-01-21,M,,democrat,1,0,0,NY,9,House,Democrat
,405850,H001010,,,,[],4780,Wells A. Hutchins,,,Wells,Hutchins,1818-10-08,M,,democrat,1,0,0,OH,11,House,Democrat
,405971,J000066,,,,[],,William Jayne,,,William,Jayne,1826-10-08,M,,other,0,0,1,DK,-1,House,
,406066,J000169,,,,[],4987,Reverdy Johnson,,,Reverdy,Johnson,1796-05-21,M,,other,1,0,1,MD,,Senate,Democrat
,406096,J000201,,,,[],5014,William Johnston (congressman),,,William,Johnston,,M,,democrat,1,0,0,OH,8,House,Democrat
,406179,K000005,,,,[],5092,Martin Kalbfleisch,,,Martin,Kalbfleisch,1804-02-08,M,,democrat,1,0,0,NY,2,House,Democrat
,406355,K000194,,,,[],5254,Austin Augustus King,,,Austin,King,1802-09-21,M,,other,0,0,1,MO,6,House,Unionist
,406384,K000225,,,,[],,John F. Kinney,,,John,Kinney,1816-04-02,M,,democrat,1,0,0,UT,-1,House,Democrat
,406433,K000276,,,,[],5328,Anthony L. Knapp,,,Anthony,Knapp,1828-06-14,M,,democrat,2,0,0,IL,10,House,Democrat
,406453,K000297,,,,[],5348,Samuel Knox,,,Samuel,Knox,1815-03-21,M,,other,0,0,1,MO,1,House,Unconditional Unionist
,406630,L000125,,,,[],5502,John Law (representative),,,John,Law,1796-10-28,M,,democrat,2,0,0,IN,1,House,Democrat
,406659,L000154,,,,[],5530,Jesse Lazear,,,Jesse,Lazear,1804-12-12,M,,democrat,2,0,0,PA,24,House,Democrat
,406849,L000357,,,,[],5707,DeWitt Clinton Littlejohn,,,De,Littlejohn,1818-02-07,M,,republican,0,1,0,NY,22,House,Republican
,406901,L000410,,,,[],5753,Alexander Long,,,Alexander,Long,1816-12-24,M,,democrat,1,0,0,OH,2,House,Democrat
,406951,L000462,,,,[],5797,Owen Lovejoy,,,Owen,Lovejoy,1811-01-06,M,,republican,0,4,0,IL,5,House,Republican
,407109,M000082,,,,[],5940,Robert Mallory,,,Robert,Mallory,1815-11-15,M,,other,0,0,3,KY,5,House,Unionist
,407150,M000126,,,,[],5978,Daniel Marcy,,,Daniel,Marcy,1809-11-07,M,,democrat,1,0,0,NH,1,House,Democrat
,407310,M000295,,,,[],6121,Archibald McAllister,,,Archibald,McAllister,1813-10-12,M,,democrat,1,0,0,PA,17,House,Democrat
,407316,M000301,,,,[],6127,John R. McBride,,,John,McBride,1832-08-22,M,,republican,0,1,0,OR,1,House,Republican
,407420,M000420,,,,[],6226,James F. McDowell,,,James,McDowell,1825-12-03,M,,democrat,1,0,0,IN,11,House,Democrat
,407681,M000697,,,,[],6460,George Middleton (New Jersey),,,George,Middleton,1800-10-14,M,,democrat,1,0,0,NJ,2,House,Democrat
,407741,M000763,,,,[],6517,William Henry Miller (legislator),,,William,Miller,1829-02-28,M,,democrat,1,0,0,PA,14,House,Democrat
,407917,M000949,,,,[],6677,Edwin D. Morgan,,,Edwin,Morgan,1811-02-08,M,,republican,0,1,0,NY,,Senate,Republican
,407946,M000978,,,,[],6705,James R. Morris,,,James,Morris,1819-01-10,M,,democrat,2,0,0,OH,15,House,Democrat
,408005,M001038,,,,[],,Gordon Newell Mott,,,Gordon,Mott,1812-10-21,M,,republican,0,1,0,NV,0,House,Republican
,408088,M001126,,,,[],6835,Amos Myers,,,Amos,Myers,1824-04-23,M,,republican,0,1,0,PA,20,House,Republican
,408124,N000034,,,,[],6864,Homer Augustus Nelson,,,Homer,Nelson,1829-08-31,M,,democrat,1,0,0,NY,12,House,Democrat
,408203,N000119,,,,[],6942,Warren P. Noble,,,Warren,Noble,1820-06-14,M,,democrat,2,0,0,OH,9,House,Democrat
,408206,N000122,,,,[],6945,John William Noell,,,John,Noell,1816-02-22,M,,democrat,2,0,1,MO,3,House,Unconditional Unionist
,408233,N000151,,,,[],6970,Jesse O. Norton,,,Jesse,Norton,1812-12-25,M,,other,0,1,2,IL,6,House,Republican
,408305,O000096,,,,[],7079,John O'Neill (congressman),,,John,O'Neill,1822-12-17,M,,democrat,1,0,0,OH,13,House,Democrat
,408322,O000037,,,,[],7025,Moses F. Odell,,,Moses,Odell,1818-02-24,M,,democrat,2,0,0,NY,3,House,Democrat
,408627,P000224,,,,[],,Francisco Perea,,,Francisco,Perea,1830-01-09,M,,republican,0,1,0,NM,-1,House,Republican
,408647,P000244,,,,[],7357,Nehemiah Perry (politician),,,Nehemiah,Perry,1816-03-30,M,,democrat,2,0,0,NJ,5,House,Democrat
,408845,P000458,,,,[],,Charles Debrille Poston,,,Charles,Poston,1825-04-20,M,,republican,0,1,0,AZ,0,House,Republican
,409204,R000228,,,,[],7883,William Alexander Richardson,,,William,Richardson,1811-01-16,M,,democrat,7,0,0,IL,,Senate,Democrat
,409378,R000412,,,,[],8042,James S. Rollins,,,James,Rollins,1812-04-19,M,,other,0,0,2,MO,9,House,Unionist
,409684,S000178,,,,[],8305,John Guier Scott,,,John,Scott,1819-12-26,M,,democrat,1,0,0,MO,3,House,Democrat
,409732,S000227,,,,[],8349,Joseph Segar,,,Joseph,Segar,1804-06-01,M,,other,0,0,2,VA,-1,House,Unionist
,409789,S000290,,,,[],8403,Thomas Bowles Shannon,,,Thomas,Shannon,1827-09-21,M,,republican,0,1,0,CA,-1,House,Republican
,410116,S000642,,,,[],8711,Nathaniel B. Smithers,,,Nathaniel,Smithers,1818-10-08,M,,other,0,0,1,DE,0,House,Unconditional Unionist
,410289,S000825,,,,[],8862,Henry G. Stebbins,,,Henry,Stebbins,1811-09-15,M,,democrat,1,0,0,NY,1,House,Democrat
,410297,S000833,,,,[],8870,John B. Steele,,,John,Steele,1814-03-28,M,,democrat,2,0,0,NY,13,House,Democrat
,410303,S000839,,,,[],8875,William G. Steele,,,William,Steele,1820-12-17,M,,democrat,2,0,0,NJ,3,House,Democrat
,410491,S001035,,,,[],9054,John T. Stuart,,,John,Stuart,1807-11-10,M,,other,1,0,2,IL,8,House,Democrat
,410552,S001100,,,,[],9112,Lorenzo De Medici Sweat,,,Lorenzo,Sweat,1818-05-26,M,,democrat,1,0,0,ME,1,House,Democrat
,410702,T000120,,,,[],9250,William Temple (governor),,,William,Temple,1814-02-28,M,,democrat,1,0,0,DE,0,House,Democrat
,410865,T000292,,,,[],,John Blair Smith Todd,,,John,Todd,1814-04-04,M,,democrat,2,0,0,DK,-1,House,Democrat
,410916,T000345,,,,[],9449,Henry Wells Tracy,,,Henry,Tracy,1807-09-24,M,,other,0,0,1,PA,13,House,Ind. Republican
,411103,V000061,,,,[],9637,Robert B. Van Valkenburgh,,,Robert,Van Valkenburgh,1821-09-04,M,,republican,0,2,0,NY,27,House,Republican
,411108,V000066,,,,[],9642,Peter G. Van Winkle,,,Peter,Van Winkle,1808-09-07,M,,republican,0,1,0,WV,,Senate,Republican
,411184,W000005,,,,[],9698,Benjamin Wade,,,Benjamin,Wade,1800-10-27,M,,republican,0,2,1,OH,,Senate,Republican
,411251,W000072,,,,[],9758,James Walter Wall,,,James,Wall,1820-05-26,M,,democrat,1,0,0,NJ,,Senate,Democrat
,411265,W000086,,,,[],,William H. Wallace,,,William,Wallace,1811-07-19,M,,republican,0,2,0,ID,-1,House,Republican
,411494,W000332,,,,[],9986,Ezra Wheeler,,,Ezra,Wheeler,1820-12-23,M,,democrat,1,0,0,WI,5,House,Democrat
,411522,W000360,,,,[],10014,Chilton A. White,,,Chilton,White,1826-02-06,M,,democrat,2,0,0,OH,6,House,Democrat
,411544,W000384,,,,[],10037,Joseph W. White,,,Joseph,White,1822-10-02,M,,democrat,1,0,0,OH,16,House,Democrat
,411618,W000461,,,,[],10106,Abel Carter Wilder,,,Abel,Wilder,1828-03-18,M,,republican,0,1,0,KS,1,House,Republican
,411896,W000747,,,,[],10376,Henry G. Worthington,,,Henry,Worthington,1828-02-09,M,,republican,0,1,0,NV,0,House,Republican
,411921,W000772,,,,[],10400,William Wright (United States politician),,,William,Wright,1794-11-13,M,,other,2,0,2,NJ,,Senate,Democrat
,411949,Y000015,,,,[],10422,George Helm Yeaman,,,George,Yeaman,1829-11-01,M,,other,0,0,2,KY,2,House,Unionist
,403999,F000038,,,,[],3076,Nathan A. Farwell,,,Nathan,Farwell,1812-02-24,M,,republican,0,1,0,ME,,Senate,Republican
,409215,R000239,,,,[],7892,George R. Riddle,,,George,Riddle,,M,,democrat,3,0,0,DE,,Senate,Democrat
,400810,A000155,,,,[],136,John B. Alley,,,John,Alley,1817-01-07,M,,republican,0,4,0,MA,5,House,Republican
,400833,A000178,,,,[],157,Sydenham Elnathan Ancona,,,Sydenham,Ancona,1824-11-20,M,,democrat,3,0,0,PA,8,House,Democrat
,401143,B000142,,,,[],434,Abraham Andrews Barker,,,Abraham,Barker,1816-03-30,M,,republican,0,1,0,PA,17,House,Republican
,401240,B000246,,,,[],522,Portus Baxter,,,Portus,Baxter,1806-12-04,M,,republican,0,3,0,VT,3,House,Republican
,401394,B000406,,,,[],664,Teunis G. Bergen,,,Teunis,Bergen,1806-10-06,M,,democrat,1,0,0,NY,2,House,Democrat
,401432,B000447,,,,[],698,John Bidwell,,,John,Bidwell,1819-08-05,M,,republican,0,1,0,CA,3,House,Republican
,401545,B000572,,,,[],808,Henry Taylor Blow,,,Henry,Blow,1817-07-15,M,,other,0,1,1,MO,2,House,Republican
,401727,B000768,,,,[],977,Augustus Brandegee,,,Augustus,Brandegee,1828-07-15,M,,republican,0,2,0,CT,3,House,Republican
,402257,C000104,,,,[],1468,William B. Campbell,,,William,Campbell,1807-02-01,M,,other,0,0,4,TN,5,House,Unionist
,402868,C000747,,,,[],2042,Edmund Cooper (congressman),,,Edmund,Cooper,1821-09-11,M,,other,0,0,1,TN,4,House,Unionist
,403016,C000904,,,,[],2173,John Creswell,,,John,Creswell,1828-11-18,M,,other,0,0,2,MD,,Senate,Unconditional Unionist
,403088,C000977,,,,[],2243,Charles Vernon Culver,,,Charles,Culver,1830-09-06,M,,republican,0,1,0,PA,20,House,Republican
,403194,D000055,,,,[],2339,William Augustus Darling,,,William,Darling,1817-12-27,M,,republican,0,1,0,NY,9,House,Republican
,403272,D000139,,,,[],2414,Thomas Treadwell Davis,,,Thomas,Davis,1810-08-22,M,,republican,0,2,0,NY,23,House,Republican
,403286,D000153,,,,[],2428,John Littleton Dawson,,,John,Dawson,1813-02-07,M,,democrat,4,0,0,PA,21,House,Democrat
,403350,D000192,,,,[],2463,Joseph H. Defrees,,,Joseph,Defrees,1812-05-13,M,,republican,0,1,0,IN,10,House,Republican
,403366,D000227,,,,[],2487,Henry C. Deming,,,Henry,Deming,1815-05-23,M,,republican,0,2,0,CT,1,House,Republican
,403385,D000247,,,,[],,Arthur A. Denny,,,Arthur,Denny,1822-06-20,M,,republican,0,1,0,WA,-1,House,Republican
,403512,D000397,,,,[],2643,William E. Dodge,,,William,Dodge,1805-09-04,M,,republican,0,1,0,NY,8,House,Republican
,403634,D000524,,,,[],2753,Ebenezer Dumont,,,Ebenezer,Dumont,1814-11-23,M,,republican,0,2,0,IN,6,House,Republican
,403988,F000026,,,,[],3065,John Hanson Farquhar,,,John,Farquhar,1818-12-20,M,,republican,0,1,0,IN,4,House,Republican
,404056,F000099,,,,[],3127,William P. Fessenden,,,William,Fessenden,1806-10-16,M,,republican,0,3,1,ME,,Senate,Republican
,404660,G000301,,,,[],3686,John Noble Goodwin,,,John,Goodwin,1824-10-18,M,,republican,0,2,0,AZ,0,House,Republican
,404666,G000307,,,,[],3692,Charles Goodyear (politician),,,Charles,Goodyear,1804-04-26,M,,democrat,2,0,0,NY,14,House,Democrat
,404800,G000455,,,,[],3815,Henry Grider,,,Henry,Grider,1796-07-16,M,,other,1,0,4,KY,3,House,Democrat
,404820,G000475,,,,[],3834,James W. Grimes,,,James,Grimes,1816-10-20,M,,republican,0,2,0,IA,,Senate,Republican
,404823,G000478,,,,[],3837,Josiah Bushnell Grinnell,,,Josiah,Grinnell,1821-12-22,M,,republican,0,2,0,IA,4,House,Republican
,404879,G000534,,,,[],3884,James Guthrie (Kentucky),,,James,Guthrie,1792-12-05,M,,democrat,1,0,0,KY,,Senate,Democrat
,405068,H000187,,,,[],4055,Aaron Harding,,,Aaron,Harding,1805-02-20,M,,other,1,0,2,KY,4,House,Democrat
,405110,H000232,,,,[],4096,Benjamin Gwinn Harris,,,Benjamin,Harris,1805-12-13,M,,democrat,2,0,0,MD,5,House,Democrat
,405165,H000292,,,,[],4149,Roswell Hart,,,Roswell,Hart,1824-08-04,M,,republican,0,1,0,NY,28,House,Republican
,405343,H000480,,,,[],4307,James Henry Dickey Henderson,,,James,Henderson,1810-07-23,M,,republican,0,1,0,OR,1,House,Republican
,405465,H000604,,,,[],4421,Ralph Hill (representative),,,Ralph,Hill,1827-10-12,M,,republican,0,1,0,IN,3,House,Republican
,405544,H000691,,,,[],4495,John Hogan (Missouri),,,John,Hogan,1805-01-02,M,,democrat,1,0,0,MO,1,House,Democrat
,405593,H000742,,,,[],4539,Sidney T. Holmes,,,Sidney,Holmes,1815-08-14,M,,republican,0,1,0,NY,22,House,Republican
,405686,H000839,,,,[],4627,Jacob M. Howard,,,Jacob,Howard,1805-07-10,M,,republican,0,2,1,MI,,Senate,Republican
,405727,H000881,,,,[],4665,"Demas Hubbard, Jr.",,,Demas,Hubbard,1806-01-17,M,,republican,0,1,0,NY,19,House,Republican
,405731,H000885,,,,[],4669,John Henry Hubbard,,,John,Hubbard,1804-03-24,M,,republican,0,2,0,CT,4,House,Republican
,405738,H000892,,,,[],4676,Edwin N. Hubbell,,,Edwin,Hubbell,1815-08-13,M,,democrat,1,0,0,NY,13,House,Democrat
,405739,H000893,,,,[],4677,James Randolph Hubbell,,,James,Hubbell,1824-07-13,M,,republican,0,1,0,OH,8,House,Republican
,405798,H000954,,,,[],4729,James Humphrey (New York politician),,,James,Humphrey,1811-10-09,M,,republican,0,2,0,NY,3,House,Republican
,405826,H000984,,,,[],4755,John W. Hunter,,,John,Hunter,1807-10-15,M,,democrat,1,0,0,NY,3,House,Democrat
,406065,J000168,,,,[],4986,Philip Johnson (congressman),,,Philip,Johnson,1818-01-17,M,,democrat,3,0,0,PA,11,House,Democrat
,406135,J000242,,,,[],5052,Morgan Jones (U.S. politician),,,Morgan,Jones,1830-02-26,M,,democrat,1,0,0,NY,4,House,Democrat
,406236,K000066,,,,[],5144,Orlando Kellogg,,,Orlando,Kellogg,1809-06-18,M,,republican,0,2,1,NY,16,House,Republican
,406250,K000081,,,,[],5157,John R. Kelso,,,John,Kelso,1831-03-23,M,,other,0,0,1,MO,4,House,Ind. Republican
,406500,K000347,,,,[],5382,Andrew J. Kuykendall,,,Andrew,Kuykendall,1815-03-03,M,,republican,0,1,0,IL,13,House,Republican
,406570,L000061,,,,[],5443,James Henry Lane (Union general),,,James,Lane,1814-06-22,M,,republican,1,2,0,KS,,Senate,Republican
,406614,L000107,,,,[],5487,George R. Latham,,,George,Latham,1832-03-09,M,,other,0,0,1,WV,2,House,Unconditional Unionist
,406660,L000156,,,,[],5550,Francis Celeste Le Blond,,,Francis,Le Blond,1821-02-14,M,,democrat,2,0,0,OH,5,House,Democrat
,406721,L000217,,,,[],5585,John W. Leftwich,,,John,Leftwich,1826-09-07,M,,other,0,0,1,TN,8,House,Unionist
,406925,L000434,,,,[],5771,John W. Longyear,,,John,Longyear,1820-10-22,M,,republican,0,2,0,MI,3,House,Republican
,407474,M000476,,,,[],6275,Walter D. McIndoe,,,Walter,McIndoe,1819-03-30,M,,republican,0,3,0,WI,6,House,Republican
,407543,M000551,,,,[],,Samuel McLean (congressman),,,Samuel,McLean,1826-08-07,M,,democrat,2,0,0,MT,-1,House,Democrat
,407589,M000600,,,,[],6382,Donald C. McRuer,,,Donald,McRuer,1826-03-10,M,,republican,0,1,0,CA,1,House,Republican
,407942,M000974,,,,[],6701,Daniel Morris,,,Daniel,Morris,1812-01-04,M,,republican,0,2,0,NY,25,House,Republican
,408154,N000066,,,,[],6894,William A. Newell,,,William,Newell,1817-09-05,M,,other,0,1,2,NJ,2,House,Republican
,408228,N000145,,,,[],6965,Daniel Sheldon Norton,,,Daniel,Norton,1829-04-12,M,,democrat,1,0,0,MN,,Senate,Democrat
,408990,R000007,,,,[],7686,William Radford (politician),,,William,Radford,1814-06-24,M,,democrat,2,0,0,NY,10,House,Democrat
,409021,R000040,,,,[],7716,William H. Randall,,,William,Randall,1812-07-15,M,,other,0,0,2,KY,8,House,Unconditional Unionist
,409064,R000084,,,,[],7755,Henry Jarvis Raymond,,,Henry,Raymond,1820-01-24,M,,republican,0,1,0,NY,6,House,Republican
,409169,R000193,,,,[],7849,Alexander H. Rice,,,Alexander,Rice,1818-08-30,M,,republican,0,4,0,MA,3,House,Republican
,409177,R000201,,,,[],7857,John H. Rice,,,John,Rice,1816-02-05,M,,republican,0,3,0,ME,4,House,Republican
,409250,R000276,,,,[],7922,Burwell C. Ritter,,,Burwell,Ritter,1810-01-06,M,,democrat,1,0,0,KY,2,House,Democrat
,409355,R000387,,,,[],8019,Andrew J. Rogers,,,Andrew,Rogers,1828-07-01,M,,democrat,2,0,0,NJ,4,House,Democrat
,409429,R000468,,,,[],8085,Lovell Rousseau,,,Lovell,Rousseau,1818-08-04,M,,other,0,0,1,KY,5,House,Unconditional Unionist
,409586,S000074,,,,[],8223,Willard Saulsbury Sr.,,,Willard,Saulsbury,1820-06-02,M,,democrat,2,0,0,DE,,Senate,Democrat
,409782,S000283,,,,[],8397,George S. Shanklin,,,George,Shanklin,1807-12-23,M,,democrat,1,0,0,KY,7,House,Democrat
,409980,S000492,,,,[],8580,Ithamar Sloan,,,Ithamar,Sloan,1822-05-09,M,,republican,0,2,0,WI,2,House,Republican
,410026,S000544,,,,[],8627,Green Clay Smith,,,Green,Smith,1826-07-04,M,,other,0,0,2,KY,6,House,Unconditional Unionist
,410282,S000817,,,,[],8856,John F. Starr,,,John,Starr,1818-03-25,M,,republican,0,2,0,NJ,1,House,Republican
,410386,S000926,,,,[],8952,Thomas N. Stilwell,,,Thomas,Stilwell,1830-08-29,M,,republican,0,1,0,IN,11,House,Republican
,410483,S001026,,,,[],9045,Myer Strouse,,,Myer,Strouse,1825-12-16,M,,democrat,2,0,0,PA,10,House,Democrat
,410678,T000095,,,,[],9226,Nathaniel Green Taylor,,,Nathaniel,Taylor,1819-12-29,M,,other,0,0,2,TN,1,House,Unionist
,410679,T000096,,,,[],9227,Nelson Taylor,,,Nelson,Taylor,1821-06-08,M,,democrat,1,0,0,NY,5,House,Democrat
,410732,T000150,,,,[],9278,Martin Russell Thayer,,,Martin,Thayer,1819-01-27,M,,republican,0,2,0,PA,5,House,Republican
,410755,T000174,,,,[],9300,John Lewis Thomas Jr.,,,John,Thomas,1835-05-20,M,,other,0,0,1,MD,2,House,Unconditional Unionist
,410818,T000240,,,,[],9358,Anthony Thornton (representative),,,Anthony,Thornton,1814-11-09,M,,democrat,1,0,0,IL,10,House,Democrat
,411301,W000126,,,,[],9807,Andrew H. Ward,,,Andrew,Ward,1815-01-03,M,,democrat,1,0,0,KY,6,House,Democrat
,411330,W000157,,,,[],9835,Samuel L. Warner,,,Samuel,Warner,1828-06-14,M,,republican,0,1,0,CT,2,House,Republican
,411407,W000239,,,,[],9904,Edwin Hanson Webster,,,Edwin,Webster,1829-03-31,M,,other,0,0,4,MD,2,House,Unconditional Unionist
,411459,W000295,,,,[],9953,John Wentworth (Illinois),,,John,Wentworth,1815-03-05,M,,democrat,5,1,0,IL,1,House,Republican
,411480,W000318,,,,[],9973,Kellian Whaley,,,Kellian,Whaley,1821-05-06,M,,other,0,0,3,WV,3,House,Unconditional Unionist
,411641,W000484,,,,[],10129,Waitman T. Willey,,,Waitman,Willey,1811-10-18,M,,other,0,1,2,WV,,Senate,Republican
,411655,W000498,,,,[],10143,George Henry Williams,,,George,Williams,1823-03-26,M,,republican,0,1,0,OR,,Senate,Republican
